review_priority,action_today,customer_market,go_no_go_score,recommendation,pursuit_type,drop_reason,risk_flags,title,department,sub_tier,office,full_parent_path_name,posted_date,response_deadline,days_until_deadline,clean_naics,naics_code,classification_code,notice_type,base_type,search_name,search_keyword,search_naics,search_ptype,query_hits,ui_link,score_rationale,description,source,notice_id,solicitation_number,archive_type,active,first_seen,last_seen,days_until_deadline_sort,review_priority_sort
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 336412,Likely goods/supply opportunity | Scope may not be A/E or engineering services,29--SPARK PLUG,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,336412,336412,29,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f9ff06ecafe44e9297c4987274841bfc/view,Likely goods/manufacturing/retail NAICS: 336412 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f9ff06ecafe44e9297c4987274841bfc,SAM.gov,f9ff06ecafe44e9297c4987274841bfc,SPE4A726T377Y,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 333613,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"30--GEARSHAFT,SPUR",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,333613,333613,30,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f89622aec4d64c158dd2291443b1211f/view,Likely goods/manufacturing/retail NAICS: 333613 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f89622aec4d64c158dd2291443b1211f,SAM.gov,f89622aec4d64c158dd2291443b1211f,SPE4A526T157B,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 332991,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"31--BEARING,PLAIN,ROD END",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,332991,332991,31,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/fc30b3ad76ac4b659a9d8fcb5ccaf009/view,Likely goods/manufacturing/retail NAICS: 332991 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fc30b3ad76ac4b659a9d8fcb5ccaf009,SAM.gov,fc30b3ad76ac4b659a9d8fcb5ccaf009,SPE4A626T61E9,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 332991,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"31--BEARING,ROLLER,SELF",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,332991,332991,31,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f2dd5eecca19469e92f014f6184b2894/view,Likely goods/manufacturing/retail NAICS: 332991 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f2dd5eecca19469e92f014f6184b2894,SAM.gov,f2dd5eecca19469e92f014f6184b2894,SPE4A626T64A3,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 332991,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"31--RING,BEARING,INNER",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,332991,332991,31,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f459aea1f24f4056b42893f4a1836957/view,Likely goods/manufacturing/retail NAICS: 332991 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f459aea1f24f4056b42893f4a1836957,SAM.gov,f459aea1f24f4056b42893f4a1836957,SPE4A526T171T,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 334514,Check set-aside status / prime eligibility | Likely goods/supply opportunity | Scope may not be A/E or engineering services,"49--FIXTURE,AIRCRAFT MA",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,334514,334514,49,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/fa5ceaab6c2e4d8aa30f0f9a6ef0f323/view,Likely goods/manufacturing/retail NAICS: 334514 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Small business/team potential: 8a | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa5ceaab6c2e4d8aa30f0f9a6ef0f323,SAM.gov,fa5ceaab6c2e4d8aa30f0f9a6ef0f323,SPE4A526T165N,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 332994,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"53--MOUNT,RESILIENT,WEAPON",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,332994,332994,53,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f926125f9b054c559b0654ccf3a39ab3/view,Likely goods/manufacturing/retail NAICS: 332994 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f926125f9b054c559b0654ccf3a39ab3,SAM.gov,f926125f9b054c559b0654ccf3a39ab3,SPE4A726T378J,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 332722,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"53--SCREW,CAP,SOCKET HE",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,332722,332722,53,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f4db686d89a6450db40c9d21264727da/view,Likely goods/manufacturing/retail NAICS: 332722 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f4db686d89a6450db40c9d21264727da,SAM.gov,f4db686d89a6450db40c9d21264727da,SPE4A626T62F9,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 332312,Check set-aside status / prime eligibility | Likely goods/supply opportunity | Scope may not be A/E or engineering services,"53--SCREW,CLOSE TOLERAN",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,332312,332312,53,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f96c1b1388a04f84b50d5d197aad4ab5/view,Likely goods/manufacturing/retail NAICS: 332312 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Small business/team potential: 8a | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f96c1b1388a04f84b50d5d197aad4ab5,SAM.gov,f96c1b1388a04f84b50d5d197aad4ab5,SPE4A626T61W4,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 339991,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"53--SEAL,PLAIN",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,339991,339991,53,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f8682dcb94f94e318902a247570ebad4/view,Likely goods/manufacturing/retail NAICS: 339991 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f8682dcb94f94e318902a247570ebad4,SAM.gov,f8682dcb94f94e318902a247570ebad4,SPE4A526T161V,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 336320,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"62--LENS,LIGHT",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,336320,336320,62,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f4775bde607f43769d8caddc34ec3a7a/view,Likely goods/manufacturing/retail NAICS: 336320 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f4775bde607f43769d8caddc34ec3a7a,SAM.gov,f4775bde607f43769d8caddc34ec3a7a,SPE4A626T65F2,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 334519,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"66--INDICATOR,LIQUID QU",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,334519,334519,66,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f0151fef67fa4a7eb7d85023378b0503/view,Likely goods/manufacturing/retail NAICS: 334519 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f0151fef67fa4a7eb7d85023378b0503,SAM.gov,f0151fef67fa4a7eb7d85023378b0503,SPE4A626T62Y2,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 334512,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"66--INDICATOR,TEMPERATU",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,334512,334512,66,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f36b2d5614be4013bee0819fed12b14b/view,Likely goods/manufacturing/retail NAICS: 334512 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f36b2d5614be4013bee0819fed12b14b,SAM.gov,f36b2d5614be4013bee0819fed12b14b,SPE4A526T163A,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 334514,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"66--METER,FLOW RATE IND",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-19,2026-05-27,5.0,334514,334514,66,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f08d078c0cd34c2c8649d798051e54f7/view,Likely goods/manufacturing/retail NAICS: 334514 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f08d078c0cd34c2c8649d798051e54f7,SAM.gov,f08d078c0cd34c2c8649d798051e54f7,SPE4A526T162Y,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,No action,VA / Healthcare Facilities,0,No-Go,Active Solicitation,Non-target NAICS: 541519,NAICS does not clearly match A/E services | Scope may not be A/E or engineering services,BloodBank Validation Services,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.TECHNOLOGY ACQUISITION CENTER NJ (36C10B)",2026-05-19,2026-05-27T23:59:00-04:00,5.0,541519,541519,Q301,Sources Sought,Sources Sought,Manual - architect engineer,architect engineer,541330,o,Manual - architect engineer,https://sam.gov/workspace/contract/opp/6ae92de553a8429f8948d48fc33292d5/view,Non-target NAICS: 541519 | No strong A/E-engineering language detected | Non-DOE market classification: VA / Healthcare Facilities | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6ae92de553a8429f8948d48fc33292d5,SAM.gov,6ae92de553a8429f8948d48fc33292d5,VA2500023242v2,auto15,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,No action,Other Federal,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 541519,NAICS does not clearly match A/E services | Scope may not be A/E or engineering services,RFI/Sources Sought: HSI Division 4 Unit 4 Continued Automation and Enhancements (D4U4),,,,"HOMELAND SECURITY, DEPARTMENT OF.US IMMIGRATION AND CUSTOMS ENFORCEMENT.INFORMATION TECHNOLOGY DIVISION",2026-05-19,2026-05-27T17:00:00-04:00,5.0,541519,541519,DD01,Sources Sought,Sources Sought,DOE A-E - Sources Sought,architect engineer,541330,r,DOE A-E - Sources Sought | DOE A-E - Sources Sought | DOE Engineering Services - Sources Sought | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - architect engineer | Manual - NNSA | Manual - NNSA | Manual - architect engineer | Manual - architect engineer | Manual - architect engineer | Manual - NNSA | Manual - NNSA | Manual - Oak Ridge | Manual - Oak Ridge | Manual - Savannah River | Manual - Savannah River,https://sam.gov/workspace/contract/opp/e641b27bdb354e79b1ac0b539942a559/view,"Non-target NAICS: 541519 | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Early capture indicator: sources sought, rfi | Sources sought/RFI is useful for shaping | Near-term deadline: 5 days",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e641b27bdb354e79b1ac0b539942a559,SAM.gov,e641b27bdb354e79b1ac0b539942a559,RFI-FY26-VSPTS,auto15,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,No action,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 483111,NAICS does not clearly match A/E services | Scope may not be A/E or engineering services,TUGCON; JONES ACT,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.MSC.MSC HQS.MSCHQ NORFOLK,2026-05-19,2026-05-27T11:00:00-04:00,5.0,483111,483111,V124,Solicitation,Presolicitation,DOE Engineering Services - Solicitation,Department of Energy,541330,o,DOE Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/db8dee7597164149ad23e6a9557d7a95/view,Non-target NAICS: 483111 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=db8dee7597164149ad23e6a9557d7a95,SAM.gov,db8dee7597164149ad23e6a9557d7a95,N3220526R6092,auto15,Yes,2026-05-19,2026-05-22,5.0,5
5 - Drop,No action,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 541990,NAICS does not clearly match A/E services | Scope may not be A/E or engineering services,"engineering inspection regime onboard Training Support Vessel Squadron (TSVRON) vessels TSV-1 PREVAIL, TSV-3 HUNTER, TSV-4 NARRAGANSETT, and TSV-5 VINDICATOR currently homeported at JEB Little Creek. The Training Support Vessels (TSV) are utilized to suppo",,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC NORFOLK.NAVSUP FLT LOG CTR NORFOLK,2026-05-19,2026-05-27T15:00:00-04:00,5.0,541990,541990,H320,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f7f65adb0fea456d844c0b85c25ee106/view,Non-target NAICS: 541990 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Near-term deadline: 5 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7f65adb0fea456d844c0b85c25ee106,SAM.gov,f7f65adb0fea456d844c0b85c25ee106,N0018926QL1180001,autocustom,Yes,2026-05-19,2026-05-22,5.0,5
